transaction_id,product_id
T02335,P0091
T02336,P0049
T02337,P0088
T02337,P0051
T02338,P0007
T02338,P0014
T02339,P0006
T02339,P0049
T02339,P0094
T02340,P0098
T02340,P0024
T02340,P0031
T02340,P0082
T02341,P0062
T02342,P0066
T02342,P0074
T02343,P0080
T02343,P0094
T02343,P0100
T02344,P0075
T02344,P0068
T02344,P0074
T02344,P0013
T02345,P0084
T02345,P0086
T02345,P0070
T02345,P0002
T02346,P0077
T02346,P0011
T02346,P0030
T02346,P0070
T02346,P0075
T02347,P0051
T02347,P0086
T02347,P0035
T02348,P0003
T02348,P0050
T02348,P0079
T02349,P0024
T02349,P0072
T02350,P0087
T02351,P0082
T02351,P0052
T02351,P0043
T02352,P0060
T02352,P0026
T02352,P0075
T02353,P0062
T02353,P0028
T02353,P0098
T02353,P0050
T02353,P0079
T02354,P0065
T02355,P0060
T02355,P0089
T02356,P0080
T02356,P0027
T02356,P0051
T02357,P0027
T02357,P0062
T02357,P0083
T02358,P0038
T02359,P0039
T02359,P0030
T02360,P0075
T02360,P0100
T02360,P0029
T02360,P0064
T02361,P0072
T02361,P0010
T02361,P0006
T02362,P0068
T02363,P0009
T02364,P0052
T02364,P0070
T02365,P0051
T02366,P0033
T02367,P0099
T02367,P0014
T02368,P0028
T02368,P0096
T02368,P0083
T02368,P0013
T02368,P0085
T02369,P0041
T02369,P0039
T02369,P0069
T02369,P0088
T02369,P0022
T02370,P0085
T02371,P0059
T02371,P0010
T02372,P0034
T02372,P0044
T02372,P0028
T02372,P0027
T02373,P0066
T02373,P0016
T02373,P0025
T02373,P0091
T02374,P0093
T02375,P0069
T02375,P0096
T02375,P0063
T02375,P0100
T02376,P0013
T02376,P0009
T02376,P0070
T02377,P0084
T02378,P0040
T02378,P0052
T02378,P0094
T02379,P0095
T02379,P0056
T02379,P0079
T02380,P0064
T02380,P0092
T02380,P0040
T02380,P0048
T02380,P0077
T02381,P0007
T02381,P0048
T02381,P0003
T02381,P0088
T02382,P0036
T02382,P0087
T02382,P0099
T02383,P0048
T02383,P0043
T02383,P0039
T02383,P0050
T02383,P0034
T02384,P0078
T02384,P0064
T02384,P0072
T02385,P0056
T02385,P0039
T02385,P0099
T02385,P0085
T02385,P0023
T02386,P0063
T02386,P0008
T02386,P0037
T02386,P0070
T02386,P0062
T02387,P0058
T02387,P0082
T02387,P0097
T02387,P0023
T02387,P0038
T02388,P0055
T02388,P0006
T02388,P0012
T02388,P0033
T02388,P0069
T02389,P0098
T02390,P0066
T02391,P0053
T02391,P0057
T02392,P0006
T02392,P0076
T02393,P0042
T02393,P0019
T02393,P0079
T02393,P0046
T02393,P0075
T02394,P0004
T02394,P0006
T02395,P0092
T02395,P0042
T02395,P0034
T02395,P0011
T02395,P0005
T02396,P0020
T02396,P0069
T02397,P0016
T02397,P0072
T02397,P0002
T02397,P0069
T02398,P0063
T02398,P0087
T02399,P0013
T02399,P0015
T02400,P0059
T02400,P0084
T02400,P0063
T02401,P0085
T02402,P0025
T02402,P0084
T02403,P0072
T02403,P0088
T02404,P0027
T02404,P0043
T02404,P0046
T02405,P0008
T02405,P0063
T02405,P0042
T02405,P0054
T02405,P0039
T02406,P0097
T02406,P0004
T02406,P0051
T02406,P0056
T02407,P0095
T02408,P0068
T02408,P0041
T02408,P0076
T02408,P0064
T02409,P0005
T02410,P0042
T02410,P0048
T02410,P0034
T02410,P0057
T02410,P0077
T02411,P0027
T02411,P0033
T02411,P0018
T02411,P0045
T02411,P0098
T02412,P0100
T02412,P0016
T02412,P0086
T02413,P0089
T02413,P0076
T02413,P0092
T02413,P0091
T02413,P0010
T02414,P0085
T02415,P0041
T02415,P0028
T02415,P0089
T02416,P0012
T02416,P0003
T02416,P0096
T02417,P0077
T02417,P0051
T02417,P0008
T02418,P0003
T02418,P0099
T02418,P0078
T02419,P0058
T02419,P0013
T02419,P0025
T02419,P0067
T02420,P0047
T02420,P0011
T02420,P0014
T02421,P0079
T02421,P0021
T02421,P0031
T02421,P0022
T02421,P0007
T02422,P0085
T02423,P0020
T02423,P0098
T02423,P0048
T02423,P0023
T02423,P0078
T02424,P0040
T02424,P0048
T02424,P0077
T02425,P0024
T02425,P0079
T02426,P0072
T02426,P0044
T02426,P0093
T02426,P0052
T02426,P0041
T02427,P0071
T02427,P0026
T02428,P0016
T02428,P0028
T02428,P0062
T02428,P0056
T02429,P0099
T02430,P0031
T02430,P0035
T02430,P0044
T02430,P0034
T02430,P0009
T02431,P0021
T02432,P0040
T02433,P0097
T02433,P0057
T02433,P0066
T02433,P0099
T02434,P0082
T02434,P0004
T02435,P0052
T02435,P0010
T02435,P0015
T02435,P0043
T02436,P0065
T02436,P0041
T02436,P0093
T02436,P0077
T02437,P0040
T02438,P0060
T02438,P0027
T02438,P0015
T02438,P0012
T02438,P0046
T02439,P0073
T02440,P0100
T02440,P0041
T02440,P0063
T02440,P0095
T02440,P0058
T02441,P0029
T02441,P0039
T02441,P0075
T02442,P0058
T02442,P0064
T02442,P0046
T02442,P0026
T02443,P0018
T02443,P0085
T02443,P0008
T02443,P0051
T02444,P0022
T02444,P0018
T02445,P0097
T02446,P0049
T02446,P0027
T02446,P0038
T02447,P0012
T02447,P0036
T02447,P0087
T02447,P0055
T02447,P0014
T02448,P0050
T02448,P0036
T02448,P0074
T02448,P0029
T02448,P0088
T02449,P0086
T02450,P0085
T02450,P0096
T02450,P0009
T02451,P0008
T02451,P0077
T02452,P0025
T02452,P0054
T02453,P0002
T02453,P0032
T02453,P0058
T02453,P0013
T02453,P0007
T02454,P0044
T02454,P0051
T02455,P0067
T02456,P0074
T02456,P0049
T02456,P0079
T02457,P0060
T02457,P0016
T02457,P0029
T02457,P0065
T02458,P0069
T02459,P0008
T02459,P0006
T02459,P0066
T02460,P0070
T02460,P0003
T02461,P0027
T02461,P0085
T02461,P0022
T02461,P0048
T02462,P0042
T02462,P0072
T02462,P0098
T02462,P0011
T02462,P0039
T02463,P0077
T02463,P0034
T02463,P0040
T02463,P0024
T02463,P0072
T02464,P0081
T02464,P0004
T02464,P0035
T02465,P0069
T02465,P0066
T02465,P0081
T02465,P0072
T02465,P0085
T02466,P0010
T02466,P0094
T02466,P0099
T02466,P0046
T02467,P0089
T02468,P0019
T02468,P0018
T02469,P0043
T02470,P0035
T02470,P0073
T02470,P0084
T02471,P0033
T02471,P0050
T02471,P0085
T02471,P0043
T02471,P0007
T02472,P0077
T02472,P0089
T02472,P0065
T02472,P0049
T02472,P0081
T02473,P0058
T02473,P0045
T02474,P0004
T02475,P0074
T02475,P0091
T02475,P0097
T02475,P0057
T02475,P0070
T02476,P0028
T02476,P0001
T02476,P0019
T02476,P0096
T02477,P0037
T02477,P0008
T02477,P0060
T02477,P0040
T02477,P0100
T02478,P0091
T02478,P0089
T02478,P0058
T02478,P0083
T02478,P0061
T02479,P0093
T02479,P0044
T02479,P0047
T02479,P0039
T02479,P0052
T02480,P0073
T02480,P0068
T02481,P0067
T02481,P0079
T02481,P0013
T02481,P0053
T02481,P0080
T02482,P0003
T02482,P0060
T02483,P0044
T02483,P0089
T02484,P0034
T02484,P0072
T02484,P0076
T02484,P0090
T02485,P0009
T02485,P0046
T02485,P0020
T02485,P0048
T02485,P0026
T02486,P0013
T02486,P0051
T02487,P0071
T02487,P0060
T02487,P0012
T02487,P0078
T02487,P0067
T02488,P0067
T02488,P0036
T02488,P0014
T02489,P0098
T02489,P0069
T02490,P0086
T02490,P0035
T02490,P0048
T02490,P0017
T02490,P0090
T02491,P0080
T02491,P0092
T02492,P0042
T02492,P0048
T02493,P0081
T02493,P0004
T02494,P0015
T02494,P0088
T02494,P0003
T02495,P0024
T02495,P0020
T02495,P0055
T02495,P0092
T02495,P0005
T02496,P0097
T02496,P0018
T02496,P0094
T02496,P0039
T02497,P0023
T02497,P0055
T02497,P0033
T02497,P0090
T02498,P0093
T02498,P0073
T02499,P0028
T02499,P0030
T02499,P0097
T02499,P0069
T02500,P0024
T02500,P0058
T02500,P0074
T02500,P0064
T02500,P0088
T02501,P0076
T02501,P0014
T02501,P0063
T02501,P0075
T02501,P0054
T02502,P0068
T02502,P0060
T02502,P0032
T02502,P0073
T02502,P0023
T02503,P0059
T02504,P0099
T02504,P0094
T02504,P0079
T02504,P0061
T02505,P0068
T02505,P0031
T02506,P0037
T02507,P0060
T02507,P0048
T02507,P0055
T02507,P0082
T02508,P0060
T02508,P0086
T02509,P0095
T02509,P0044
T02509,P0052
T02510,P0028
T02510,P0046
T02510,P0080
T02510,P0068
T02511,P0081
T02511,P0086
T02511,P0002
T02511,P0028
T02511,P0067
T02512,P0049
T02512,P0096
T02513,P0004
T02513,P0090
T02513,P0052
T02513,P0011
T02513,P0088
T02514,P0051
T02515,P0056
T02515,P0023
T02516,P0003
T02517,P0041
T02517,P0054
T02517,P0012
T02517,P0053
T02517,P0086
T02518,P0084
T02518,P0099
T02518,P0021
T02518,P0033
T02518,P0078
T02519,P0061
T02519,P0041
T02520,P0098
T02520,P0044
T02520,P0064
T02520,P0074
T02521,P0064
T02521,P0008
T02522,P0053
T02523,P0020
T02523,P0030
T02523,P0043
T02523,P0037
T02523,P0027
T02524,P0065
T02524,P0038
T02524,P0043
T02525,P0092
T02525,P0021
T02525,P0046
T02526,P0052
T02526,P0083
T02526,P0053
T02526,P0006
T02527,P0020
T02527,P0046
T02527,P0100
T02527,P0044
T02527,P0031
T02528,P0054
T02529,P0099
T02529,P0006
T02529,P0091
T02529,P0078
T02530,P0070
T02530,P0006
T02531,P0080
T02531,P0084
T02531,P0089
T02531,P0077
T02531,P0074
T02532,P0012
T02532,P0017
T02533,P0089
T02533,P0074
T02533,P0054
T02533,P0079
T02533,P0009
T02534,P0096
T02535,P0064
T02535,P0044
T02536,P0016
T02536,P0081
T02536,P0033
T02536,P0099
T02537,P0099
T02537,P0054
T02537,P0010
T02537,P0026
T02537,P0085
T02538,P0044
T02538,P0043
T02538,P0090
T02538,P0095
T02539,P0067
T02539,P0014
T02539,P0028
T02539,P0037
T02540,P0049
T02540,P0095
T02540,P0011
T02540,P0087
T02540,P0042
T02541,P0077
T02541,P0014
T02541,P0046
T02541,P0011
T02542,P0099
T02542,P0076
T02542,P0093
T02543,P0046
T02544,P0042
T02544,P0020
T02544,P0011
T02544,P0026
T02544,P0049
T02545,P0056
T02545,P0009
T02545,P0093
T02545,P0076
T02545,P0082
T02546,P0043
T02546,P0041
T02546,P0012
T02546,P0024
T02546,P0090
T02547,P0003
T02547,P0013
T02547,P0034
T02548,P0010
T02549,P0043
T02549,P0033
T02549,P0051
T02549,P0007
T02550,P0042
T02550,P0019
T02550,P0045
T02550,P0008
T02551,P0096
T02551,P0039
T02551,P0006
T02551,P0014
T02551,P0091
T02552,P0054
T02552,P0084
T02553,P0096
T02553,P0067
T02553,P0010
T02553,P0001
T02553,P0051
T02554,P0056
T02554,P0004
T02554,P0096
T02554,P0058
T02554,P0065
T02555,P0035
T02555,P0014
T02555,P0046
T02555,P0074
T02555,P0064
T02556,P0079
T02556,P0026
T02556,P0044
T02556,P0058
T02557,P0025
T02557,P0005
T02557,P0002
T02558,P0024
T02558,P0063
T02558,P0052
T02558,P0080
T02558,P0081
T02559,P0098
T02560,P0008
T02561,P0001
T02561,P0008
T02561,P0062
T02562,P0043
T02562,P0036
T02562,P0097
T02562,P0022
T02562,P0051
T02563,P0067
T02564,P0056
T02564,P0084
T02564,P0051
T02565,P0004
T02565,P0019
T02566,P0013
T02566,P0024
T02566,P0014
T02566,P0079
T02566,P0084
T02567,P0079
T02568,P0047
T02568,P0046
T02569,P0008
T02569,P0088
T02570,P0097
T02570,P0055
T02570,P0048
T02570,P0087
T02571,P0021
T02572,P0024
T02572,P0032
T02573,P0007
T02573,P0046
T02574,P0058
T02574,P0024
T02574,P0012
T02574,P0010
T02574,P0097
T02575,P0047
T02575,P0036
T02575,P0054
T02575,P0100
T02576,P0066
T02576,P0015
T02576,P0044
T02576,P0094
T02576,P0016
T02577,P0037
T02577,P0086
T02577,P0004
T02578,P0059
T02578,P0065
T02578,P0062
T02579,P0073
T02580,P0006
T02580,P0088
T02580,P0091
T02581,P0027
T02581,P0067
T02581,P0069
T02582,P0038
T02582,P0059
T02583,P0089
T02584,P0092
T02584,P0006
T02584,P0089
T02585,P0068
T02585,P0094
T02585,P0010
T02586,P0012
T02586,P0059
T02586,P0075
T02586,P0019
T02587,P0076
T02587,P0060
T02587,P0065
T02587,P0066
T02588,P0097
T02588,P0015
T02588,P0055
T02588,P0030
T02588,P0050
T02589,P0026
T02589,P0067
T02589,P0086
T02590,P0071
T02590,P0082
T02590,P0009
T02590,P0045
T02590,P0051
T02591,P0033
T02591,P0004
T02591,P0084
T02591,P0029
T02591,P0073
T02592,P0058
T02593,P0062
T02594,P0062
T02594,P0079
T02594,P0018
T02594,P0047
T02595,P0042
T02595,P0017
T02595,P0038
T02596,P0098
T02596,P0021
T02597,P0089
T02597,P0022
T02597,P0081
T02597,P0064
T02597,P0050
T02598,P0053
T02598,P0052
T02598,P0090
T02599,P0086
T02600,P0011
T02600,P0035
T02600,P0034
T02600,P0085
T02601,P0070
T02601,P0077
T02601,P0004
T02601,P0008
T02601,P0042
T02602,P0016
T02602,P0071
T02602,P0059
T02602,P0045
T02603,P0034
T02603,P0023
T02603,P0008
T02603,P0070
T02603,P0054
T02604,P0007
T02604,P0088
T02604,P0078
T02605,P0095
T02605,P0001
T02605,P0023
T02605,P0072
T02606,P0018
T02606,P0073
T02607,P0029
T02607,P0015
T02607,P0094
T02608,P0075
T02608,P0044
T02609,P0019
T02609,P0016
T02609,P0023
T02609,P0094
T02610,P0030
T02610,P0039
T02610,P0073
T02611,P0017
T02612,P0015
T02612,P0041
T02613,P0043
T02614,P0052
T02614,P0060
T02614,P0021
T02615,P0033
T02615,P0028
T02615,P0069
T02615,P0013
T02615,P0054
T02616,P0089
T02616,P0090
T02616,P0058
T02616,P0016
T02617,P0040
T02617,P0024
T02617,P0023
T02617,P0019
T02618,P0023
T02618,P0031
T02618,P0061
T02619,P0004
T02619,P0005
T02619,P0091
T02620,P0002
T02620,P0068
T02620,P0011
T02620,P0034
T02620,P0095
T02621,P0074
T02622,P0003
T02623,P0066
T02623,P0095
T02623,P0040
T02623,P0048
T02623,P0007
T02624,P0047
T02624,P0074
T02625,P0070
T02625,P0051
T02625,P0081
T02625,P0078
T02626,P0044
T02626,P0031
T02626,P0011
T02627,P0094
T02628,P0060
T02628,P0097
T02628,P0081
T02629,P0006
T02630,P0016
T02630,P0023
T02631,P0033
T02631,P0075
T02631,P0031
T02631,P0012
T02632,P0011
T02633,P0051
T02634,P0056
T02634,P0055
T02634,P0064
T02634,P0070
T02635,P0028
T02635,P0099
T02635,P0100
T02636,P0074
T02636,P0087
T02636,P0097
T02637,P0046
T02638,P0076
T02638,P0078
T02639,P0096
T02639,P0038
T02639,P0048
T02639,P0004
T02639,P0010
T02640,P0029
T02640,P0034
T02640,P0096
T02641,P0052
T02641,P0085
T02641,P0055
T02641,P0016
T02641,P0092
T02642,P0065
T02642,P0096
T02643,P0036
T02643,P0080
T02643,P0094
T02644,P0084
T02644,P0064
T02644,P0016
T02644,P0089
T02644,P0041
T02645,P0056
T02645,P0080
T02646,P0019
T02647,P0063
T02647,P0075
T02647,P0044
T02648,P0086
T02648,P0032
T02648,P0021
T02648,P0073
T02648,P0026
T02649,P0067
T02650,P0016
T02651,P0078
T02652,P0060
T02653,P0027
T02653,P0050
T02653,P0033
T02653,P0043
T02654,P0063
T02655,P0013
T02655,P0088
T02655,P0091
T02655,P0036
T02656,P0010
T02656,P0044
T02656,P0099
T02657,P0061
T02657,P0020
T02657,P0027
T02657,P0028
T02658,P0061
T02658,P0027
T02658,P0031
T02659,P0068
T02660,P0062
T02661,P0076
T02661,P0022
T02661,P0032
T02662,P0026
T02662,P0089
T02662,P0095
T02662,P0009
T02662,P0097
T02663,P0025
T02663,P0085
T02663,P0078
T02663,P0027
T02663,P0079
T02664,P0047
T02664,P0085
T02664,P0057
T02665,P0025
T02665,P0065
T02665,P0033
T02666,P0018
T02666,P0083
T02666,P0061
T02666,P0060
T02666,P0016
T02667,P0043
T02668,P0087
T02668,P0012
T02668,P0068
T02668,P0033
T02669,P0049
T02669,P0016
T02669,P0012
T02670,P0063
T02670,P0045
T02671,P0018
T02672,P0100
T02672,P0056
T02672,P0090
T02672,P0042
T02673,P0070
T02673,P0058
T02673,P0034
T02673,P0030
T02674,P0071
T02674,P0055
T02675,P0031
T02676,P0037
T02676,P0029
T02676,P0049
T02676,P0053
T02677,P0015
T02678,P0079
T02678,P0006
T02678,P0084
T02678,P0004
T02679,P0055
T02680,P0054
T02680,P0079
T02680,P0055
T02680,P0063
T02680,P0014
T02681,P0029
T02681,P0094
T02681,P0071
T02681,P0043
T02681,P0051
T02682,P0005
T02682,P0077
T02682,P0094
T02683,P0072
T02683,P0060
T02683,P0074
T02683,P0049
T02683,P0034
T02684,P0059
T02684,P0072
T02684,P0087
T02684,P0066
T02685,P0095
T02685,P0074
T02686,P0076
T02686,P0059
T02686,P0043
T02686,P0038
T02686,P0052
T02687,P0083
T02688,P0098
T02689,P0026
T02689,P0013
T02689,P0018
T02689,P0056
T02690,P0027
T02690,P0017
T02690,P0021
T02690,P0023
T02690,P0080
T02691,P0091
T02691,P0063
T02691,P0024
T02692,P0008
T02692,P0089
T02692,P0079
T02692,P0051
T02693,P0070
T02693,P0002
T02693,P0066
T02694,P0058
T02694,P0039
T02695,P0004
T02695,P0090
T02695,P0054
T02695,P0062
T02695,P0071
T02696,P0094
T02696,P0046
T02696,P0006
T02697,P0002
T02697,P0051
T02697,P0066
T02697,P0011
T02697,P0070
T02698,P0071
T02698,P0043
T02698,P0079
T02698,P0042
T02698,P0077
T02699,P0081
T02699,P0009
T02700,P0048
T02700,P0100
T02700,P0056
T02700,P0008
T02700,P0079
T02701,P0085
T02701,P0045
T02701,P0065
T02702,P0058
T02703,P0012
T02703,P0086
T02704,P0006
T02704,P0080
T02704,P0033
T02704,P0020
T02704,P0034
T02705,P0086
T02706,P0046
T02707,P0095
T02707,P0052
T02707,P0090
T02707,P0018
T02707,P0074
T02708,P0017
T02708,P0097
T02709,P0054
T02710,P0055
T02710,P0005
T02711,P0093
T02712,P0078
T02712,P0063
T02712,P0008
T02713,P0004
T02713,P0038
T02713,P0017
T02713,P0076
T02713,P0079
T02714,P0026
T02714,P0100
T02714,P0061
T02714,P0032
T02714,P0009
T02715,P0058
T02715,P0005
T02715,P0008
T02715,P0020
T02715,P0093
T02716,P0084
T02716,P0073
T02716,P0100
T02716,P0055
T02716,P0094
T02717,P0007
T02717,P0085
T02717,P0038
T02718,P0074
T02718,P0032
T02719,P0025
T02719,P0001
T02719,P0023
T02719,P0027
T02719,P0007
T02720,P0032
T02720,P0057
T02720,P0100
T02721,P0034
T02721,P0089
T02721,P0055
T02721,P0009
T02721,P0052
T02722,P0095
T02722,P0041
T02722,P0092
T02723,P0069
T02723,P0057
T02723,P0081
T02723,P0097
T02723,P0031
T02724,P0093
T02725,P0031
T02726,P0003
T02726,P0039
T02726,P0064
T02727,P0004
T02727,P0005
T02727,P0051
T02727,P0078
T02727,P0039
T02728,P0094
T02728,P0005
T02729,P0003
T02729,P0027
T02729,P0037
T02730,P0050
T02730,P0077
T02731,P0008
T02731,P0039
T02731,P0069
T02731,P0034
T02731,P0085
T02732,P0054
T02732,P0057
T02732,P0086
T02733,P0025
T02733,P0011
T02733,P0002
T02733,P0089
T02734,P0018
T02734,P0089
T02734,P0044
T02734,P0079
T02735,P0012
T02735,P0017
T02736,P0005
T02736,P0003
T02736,P0087
T02736,P0069
T02736,P0092
T02737,P0047
T02737,P0065
T02737,P0085
T02738,P0077
T02738,P0088
T02738,P0032
T02738,P0041
T02739,P0034
T02739,P0064
T02739,P0082
T02739,P0090
T02740,P0021
T02740,P0065
T02740,P0057
T02740,P0003
T02741,P0033
T02741,P0028
T02741,P0011
T02741,P0053
T02742,P0012
T02742,P0049
T02742,P0056
T02742,P0030
T02742,P0041
T02743,P0001
T02743,P0058
T02743,P0094
T02743,P0022
T02744,P0074
T02745,P0056
T02745,P0073
T02746,P0030
T02746,P0027
T02746,P0077
T02746,P0044
T02747,P0020
T02747,P0071
T02747,P0074
T02747,P0005
T02748,P0084
T02748,P0021
T02748,P0071
T02749,P0071
T02749,P0057
T02750,P0011
T02750,P0036
T02750,P0019
T02750,P0043
T02750,P0081
T02751,P0097
T02751,P0100
T02751,P0093
T02751,P0076
T02752,P0002
T02753,P0055
T02753,P0057
T02753,P0100
T02753,P0065
T02754,P0093
T02754,P0064
T02754,P0098
T02754,P0027
T02755,P0075
T02756,P0007
T02756,P0020
T02756,P0038
T02756,P0089
T02757,P0011
T02757,P0035
T02757,P0095
T02757,P0024
T02757,P0020
T02758,P0081
T02759,P0025
T02759,P0048
T02760,P0071
T02760,P0042
T02760,P0069
T02760,P0012
T02761,P0073
T02762,P0057
T02762,P0014
T02762,P0049
T02762,P0006
T02762,P0029
T02763,P0044
T02763,P0004
T02764,P0041
T02764,P0021
T02764,P0085
T02764,P0087
T02764,P0022
T02765,P0012
T02765,P0023
T02766,P0011
T02766,P0066
T02766,P0099
T02766,P0032
T02767,P0078
T02767,P0061
T02768,P0030
T02769,P0099
T02769,P0017
T02770,P0075
T02770,P0040
T02770,P0063
T02770,P0027
T02770,P0030
T02771,P0096
T02771,P0100
T02771,P0068
T02771,P0074
T02772,P0014
T02773,P0088
T02773,P0012
T02773,P0091
T02774,P0007
T02774,P0035
T02774,P0062
T02774,P0015
T02775,P0087
T02775,P0089
T02775,P0042
T02776,P0032
T02776,P0091
T02777,P0057
T02777,P0023
T02777,P0063
T02777,P0016
T02777,P0046
T02778,P0006
T02778,P0085
T02778,P0018
T02779,P0096
T02779,P0094
T02779,P0009
T02779,P0061
T02780,P0075
T02780,P0009
T02780,P0056
T02780,P0020
T02780,P0003
T02781,P0052
T02781,P0038
T02782,P0087
T02782,P0020
T02782,P0028
T02782,P0040
T02782,P0017
T02783,P0045
T02783,P0049
T02783,P0069
T02783,P0088
T02783,P0018
T02784,P0100
T02784,P0050
T02784,P0098
T02785,P0095
T02785,P0005
T02786,P0092
T02786,P0047
T02786,P0071
T02786,P0073
T02786,P0022
T02787,P0083
T02788,P0072
T02788,P0046
T02788,P0077
T02788,P0053
T02788,P0061
T02789,P0100
T02789,P0023
T02789,P0030
T02790,P0036
T02790,P0031
T02791,P0040
T02791,P0008
T02791,P0005
T02791,P0037
T02792,P0022
T02792,P0007
T02792,P0033
T02792,P0021
T02792,P0058
T02793,P0074
T02793,P0027
T02793,P0048
T02793,P0051
T02794,P0060
T02794,P0042
T02794,P0050
T02794,P0045
T02795,P0044
T02795,P0063
T02795,P0024
T02796,P0058
T02796,P0026
T02796,P0032
T02797,P0008
T02797,P0027
T02797,P0074
T02798,P0093
T02798,P0050
T02798,P0095
T02798,P0044
T02799,P0075
T02800,P0072
T02800,P0075
T02801,P0062
T02801,P0023
T02801,P0069
T02801,P0095
T02801,P0040
T02802,P0063
T02802,P0016
T02803,P0100
T02803,P0020
T02803,P0080
T02803,P0071
T02804,P0002
T02804,P0083
T02804,P0055
T02804,P0037
T02805,P0012
T02806,P0091
T02807,P0003
T02807,P0041
T02807,P0019
T02807,P0090
T02808,P0040
T02808,P0089
T02808,P0039
T02809,P0079
T02809,P0074
T02809,P0071
T02809,P0090
T02809,P0077
T02810,P0093
T02810,P0019
T02810,P0043
T02811,P0004
T02811,P0010
T02811,P0072
T02811,P0029
T02811,P0061
T02812,P0044
T02812,P0041
T02813,P0018
T02813,P0084
T02813,P0038
T02813,P0044
T02813,P0091
T02814,P0040
T02814,P0076
T02814,P0002
T02815,P0095
T02815,P0075
T02815,P0011
T02816,P0032
T02817,P0021
T02817,P0003
T02817,P0097
T02817,P0041
T02817,P0092
T02818,P0026
T02819,P0010
T02819,P0070
T02819,P0073
T02819,P0034
T02819,P0020
T02820,P0041
T02820,P0029
T02821,P0087
T02821,P0095
T02822,P0081
T02822,P0051
T02822,P0045
T02822,P0019
T02822,P0098
T02823,P0068
T02824,P0067
T02825,P0064
T02825,P0071
T02825,P0017
T02825,P0049
T02826,P0096
T02827,P0044
T02827,P0031
T02827,P0047
T02827,P0057
T02828,P0012
T02828,P0044
T02828,P0059
T02828,P0052
T02828,P0062
T02829,P0022
T02829,P0059
T02830,P0093
T02830,P0071
T02830,P0039
T02831,P0028
T02831,P0050
T02832,P0001
T02833,P0002
T02833,P0025
T02833,P0014
T02834,P0006
T02834,P0080
T02834,P0053
T02835,P0043
T02835,P0024
T02835,P0085
T02836,P0069
T02837,P0084
T02837,P0052
T02837,P0082
T02837,P0066
T02837,P0007
T02838,P0079
T02838,P0024
T02838,P0051
T02839,P0025
T02839,P0061
T02840,P0026
T02840,P0052
T02840,P0041
T02840,P0055
T02840,P0074
T02841,P0084
T02841,P0001
T02841,P0045
T02842,P0034
T02842,P0058
T02843,P0090
T02843,P0028
T02844,P0012
T02844,P0041
T02845,P0011
T02845,P0070
T02845,P0026
T02846,P0100
T02846,P0015
T02846,P0036
T02847,P0060
T02847,P0081
T02848,P0058
T02848,P0036
T02848,P0057
T02848,P0048
T02849,P0021
T02849,P0038
T02849,P0031
T02849,P0003
T02850,P0084
T02851,P0094
T02851,P0018
T02851,P0068
T02852,P0012
T02852,P0098
T02852,P0033
T02853,P0017
T02853,P0056
T02854,P0003
T02854,P0066
T02854,P0015
T02854,P0038
T02855,P0023
T02855,P0064
T02855,P0028
T02855,P0052
T02856,P0081
T02856,P0023
T02856,P0036
T02856,P0089
T02857,P0095
T02857,P0028
T02857,P0014
T02858,P0084
T02858,P0052
T02858,P0094
T02858,P0054
T02858,P0021
T02859,P0087
T02859,P0020
T02859,P0005
T02859,P0050
T02860,P0031
T02860,P0076
T02861,P0032
T02862,P0020
T02862,P0018
T02862,P0037
T02862,P0017
T02863,P0037
T02863,P0064
T02863,P0032
T02864,P0043
T02864,P0083
T02865,P0045
T02865,P0023
T02865,P0049
T02866,P0025
T02866,P0053
T02867,P0065
T02868,P0048
T02868,P0020
T02868,P0063
T02868,P0032
T02868,P0088
T02869,P0083
T02869,P0035
T02869,P0071
T02869,P0049
T02870,P0023
T02870,P0011
T02870,P0084
T02871,P0091
T02872,P0017
T02872,P0076
T02872,P0072
T02873,P0047
T02873,P0062
T02873,P0068
T02873,P0018
T02873,P0079
T02874,P0015
T02874,P0067
T02874,P0037
T02874,P0073
T02874,P0028
T02875,P0014
T02875,P0045
T02875,P0012
T02875,P0100
T02876,P0079
T02876,P0026
T02876,P0039
T02877,P0081
T02877,P0019
T02878,P0029
T02878,P0040
T02878,P0012
T02879,P0064
T02879,P0028
T02879,P0036
T02880,P0070
T02881,P0042
T02881,P0079
T02881,P0083
T02881,P0053
T02882,P0040
T02882,P0056
T02883,P0077
T02883,P0039
T02883,P0015
T02883,P0053
T02883,P0019
T02884,P0069
T02884,P0016
T02885,P0099
T02886,P0100
T02887,P0051
T02887,P0069
T02887,P0039
T02888,P0041
T02888,P0009
T02888,P0030
T02889,P0093
T02889,P0047
T02889,P0059
T02889,P0022
T02890,P0048
T02890,P0073
T02890,P0003
T02890,P0087
T02891,P0012
T02891,P0062
T02891,P0070
T02891,P0001
T02892,P0096
T02892,P0044
T02892,P0013
T02893,P0019
T02894,P0035
T02894,P0013
T02895,P0050
T02896,P0091
T02897,P0057
T02897,P0021
T02897,P0034
T02897,P0044
T02898,P0091
T02899,P0027
T02900,P0082
T02901,P0013
T02901,P0020
T02901,P0096
T02901,P0078
T02901,P0077
T02902,P0011
T02902,P0036
T02902,P0034
T02902,P0065
T02902,P0021
T02903,P0048
T02904,P0082
T02904,P0043
T02905,P0039
T02905,P0060
T02906,P0075
T02906,P0077
