ID_Cliente,Sector_Negocio,Tiempo_en_Servicio_Meses,Probabilidad_Modelo,Prioridad_Atencion,Ingresos_Previstos_USD,Ingresos_M_USD,Costo_Retencion_USD
100332,Retail,23,0.2108627140326798,Baja,11619.890568811068,0.011619890568811068,42
100333,Retail,36,0.2033608211842346,Baja,4387.68254118827,0.00438768254118827,48
100334,Retail,32,0.2504970055765588,Media,13761.719383908883,0.013761719383908882,42
100335,Retail,24,0.2632371799344092,Media,12650.431560173238,0.012650431560173238,54
100336,Manufactura,25,0.2302750729255208,Baja,6985.750139710786,0.006985750139710786,105
100337,Salud,45,0.1829342529743194,Baja,10862.362383908625,0.010862362383908624,83
100338,Finanzas,28,0.2585666221511212,Media,7253.078290939784,0.007253078290939784,123
100339,Retail,19,0.219915768342745,Baja,928.924932464952,0.000928924932464952,55
100340,Finanzas,7,0.3966552853434718,Media,11167.453944931169,0.011167453944931169,122
100341,Finanzas,44,0.2251751224107382,Baja,2693.1231173895503,0.0026931231173895503,110
100342,Retail,58,0.1357234209427756,Baja,7920.272865253882,0.007920272865253881,48
100343,Finanzas,41,0.1571749878852017,Baja,1938.5981437987948,0.0019385981437987948,128
100344,Finanzas,17,0.2068636114766273,Baja,3354.428721036859,0.0033544287210368587,110
100345,Finanzas,2,0.3261695128741066,Media,11076.946867967185,0.011076946867967185,112
100346,Finanzas,16,0.360854632850337,Media,7339.214132613442,0.007339214132613442,127
100347,Retail,39,0.2340095993987488,Baja,5184.035942563758,0.005184035942563758,47
100348,Finanzas,18,0.2750461683210035,Media,4983.866918212293,0.004983866918212293,124
100349,Finanzas,39,0.2142382880204916,Baja,2093.734348585419,0.002093734348585419,124
100350,Finanzas,1,0.3033720012164166,Media,14518.539006057315,0.014518539006057315,119
100351,Manufactura,3,0.3740901626361998,Media,8803.964381061012,0.008803964381061012,96
100352,Salud,21,0.3878756025147068,Media,2852.509970753994,0.0028525099707539937,72
100353,Retail,30,0.2472223617608638,Baja,7596.532214322614,0.007596532214322614,46
100354,Retail,11,0.2872981680714947,Media,10216.100822045772,0.010216100822045772,54
100355,Finanzas,22,0.2477898313662257,Baja,7384.696385375246,0.007384696385375246,110
100356,Retail,47,0.1969851228507733,Baja,19881.062191468834,0.019881062191468835,40
100357,Finanzas,57,0.2022343971217555,Baja,8704.111036958988,0.008704111036958988,110
100358,Manufactura,25,0.2816071902545886,Media,18341.76215282882,0.018341762152828817,104
100359,Finanzas,3,0.3064645303539812,Media,7932.297044288957,0.007932297044288958,117
100360,Finanzas,30,0.3016456606211466,Media,2723.8250682328903,0.0027238250682328903,123
100361,Finanzas,24,0.2621438852106285,Media,7614.070006505657,0.007614070006505657,120
100362,Finanzas,45,0.2527869850923988,Media,6924.886903570222,0.006924886903570222,110
100363,Finanzas,36,0.2083056472811302,Baja,5229.103594303095,0.005229103594303095,118
100364,Manufactura,23,0.3737426323400405,Media,15473.66130146903,0.01547366130146903,94
100365,Finanzas,54,0.2257636038746801,Baja,2554.302352392171,0.002554302352392171,121
100366,Manufactura,8,0.2987560463609791,Media,2624.1937467498697,0.0026241937467498698,92
100367,Manufactura,54,0.1689866233886323,Baja,6000.668644247346,0.006000668644247345,108
100368,Retail,4,0.2655388235151099,Media,7745.334044695037,0.007745334044695037,41
100369,Retail,50,0.1911679498998397,Baja,23261.24255146919,0.02326124255146919,52
100370,Retail,39,0.2311705835144099,Baja,15343.09961540147,0.01534309961540147,53
100371,Retail,43,0.186879517741271,Baja,12784.531398088202,0.012784531398088201,49
100372,Retail,31,0.2376901324079675,Baja,3680.678898638601,0.0036806788986386008,58
100373,Salud,29,0.2741935677882837,Media,10046.17787093977,0.01004617787093977,76
100374,Retail,59,0.1818178844014654,Baja,12290.069979934997,0.012290069979934997,44
100375,Retail,36,0.2352609335664919,Baja,14361.017015243036,0.014361017015243036,47
100376,Salud,13,0.2150424470100708,Baja,16241.508739395043,0.016241508739395043,76
100377,Retail,41,0.1972000919015165,Baja,12368.856290864836,0.012368856290864837,54
100378,Salud,9,0.4077315978699599,Media,6326.914549429068,0.006326914549429068,77
100379,Retail,55,0.1738680075915301,Baja,3669.571698632002,0.003669571698632002,57
100380,Retail,21,0.3047002656516948,Media,12585.106347253504,0.012585106347253504,48
100381,Salud,51,0.1696248697848102,Baja,4859.540091902806,0.004859540091902806,77
100382,Finanzas,3,0.3559701242158237,Media,3701.354769026075,0.0037013547690260746,123
100383,Manufactura,25,0.1641566437358587,Baja,15332.177531240652,0.015332177531240651,95
100384,Salud,25,0.2990256378863687,Media,4450.038279274109,0.004450038279274109,71
100385,Salud,12,0.2759949811224542,Media,3605.7360534507593,0.0036057360534507595,89
100386,Retail,29,0.1972832974775241,Baja,12304.058855552288,0.012304058855552288,57
100387,Retail,11,0.2362806027433175,Baja,17112.37432082901,0.017112374320829012,50
100388,Salud,52,0.2741349882103536,Media,17964.971471971436,0.017964971471971437,87
100389,Salud,11,0.3642406621812563,Media,14108.492809204996,0.014108492809204997,84
100390,Manufactura,49,0.1661791371371255,Baja,6592.510631019482,0.0065925106310194825,101
100391,Finanzas,26,0.2733979243916079,Media,7133.5226156374765,0.0071335226156374765,118
100392,Finanzas,53,0.1952155498487711,Baja,7847.474860781204,0.007847474860781205,114
100393,Salud,14,0.2913954962469164,Media,4554.541187558497,0.004554541187558497,74
100394,Retail,16,0.3741565013641362,Media,10070.955592526148,0.01007095559252615,41
100395,Manufactura,56,0.1550933795851093,Baja,4640.7710518452695,0.0046407710518452695,102
100396,Manufactura,10,0.2876374372979142,Media,8545.157621416327,0.008545157621416328,91
100397,Finanzas,31,0.2028462469141958,Baja,2042.8338789463537,0.0020428338789463536,122
100398,Salud,31,0.1562701321766997,Baja,3958.244442122673,0.003958244442122673,82
100399,Salud,36,0.2344642184976287,Baja,7696.578465329136,0.007696578465329135,77
100400,Retail,10,0.3244260899051921,Media,12674.661407596595,0.012674661407596596,59
100401,Manufactura,26,0.1832220704217209,Baja,3176.272467040699,0.003176272467040699,97
100402,Finanzas,20,0.1949387862796415,Baja,5607.805231554213,0.005607805231554213,120
100403,Salud,44,0.1946349800444921,Baja,15460.556448892292,0.015460556448892292,71
100404,Retail,9,0.3435445260810267,Media,1275.9893473892887,0.0012759893473892887,56
100405,Manufactura,15,0.2954792767040856,Media,4607.602100119331,0.004607602100119331,106
100406,Finanzas,9,0.3538636934493384,Media,18191.383001394857,0.01819138300139486,115
100407,Retail,7,0.228668315724965,Baja,6138.929453140956,0.006138929453140956,41
100408,Manufactura,26,0.2305242940935905,Baja,5149.525974856015,0.005149525974856015,98
100409,Retail,24,0.2583879619677549,Media,27604.885819525596,0.027604885819525596,53
100410,Retail,12,0.3293559918020011,Media,8955.542410848555,0.008955542410848555,59
100411,Manufactura,20,0.2283480877816844,Baja,5770.581442364187,0.005770581442364187,105
100412,Manufactura,56,0.2035127327109677,Baja,3368.4709294328177,0.0033684709294328177,99
100413,Finanzas,14,0.2602402287601711,Media,15562.22989930451,0.01556222989930451,125
100414,Finanzas,22,0.2371859363298621,Baja,6880.998766632428,0.006880998766632428,125
100415,Finanzas,16,0.2701058089922615,Media,4748.011714846503,0.004748011714846503,123
100416,Retail,29,0.2859777248258434,Media,17548.48130015938,0.017548481300159378,50
100417,Retail,32,0.3152863031184288,Media,694.1484240494049,0.0006941484240494049,48
100418,Salud,19,0.2218855532207739,Baja,10195.870438921484,0.010195870438921483,88
100419,Salud,55,0.1816082057917919,Baja,7277.302692065017,0.0072773026920650175,73
100420,Salud,35,0.2584557318415034,Media,3602.615492780392,0.003602615492780392,75
100421,Salud,43,0.1964119526630163,Baja,5171.164514074797,0.005171164514074797,76
100422,Retail,32,0.2259475979883014,Baja,11049.421478296175,0.011049421478296175,56
100423,Finanzas,55,0.2407178507482228,Baja,6874.141864907873,0.006874141864907873,120
100424,Retail,53,0.1723955052663944,Baja,776.814455932893,0.000776814455932893,51
100425,Finanzas,20,0.3368712838490824,Media,8308.511084052372,0.008308511084052372,125
100426,Finanzas,51,0.1614452998759429,Baja,5594.358116891415,0.005594358116891416,126
100427,Manufactura,40,0.2158451269150066,Baja,5023.641919668376,0.005023641919668377,92
100428,Finanzas,20,0.2699416002058488,Media,11807.028525201104,0.011807028525201104,128
100429,Retail,8,0.3587118442274786,Media,15513.60065445517,0.01551360065445517,52
100430,Retail,58,0.2259009892437818,Baja,7744.319122550155,0.007744319122550155,50
100431,Salud,35,0.2627779833839181,Media,11278.724612739252,0.011278724612739252,83
100432,Finanzas,42,0.1954690379757642,Baja,23897.52058070621,0.023897520580706207,112
100433,Retail,13,0.2762215670858122,Media,23045.269446647188,0.023045269446647188,45
100434,Retail,41,0.142024608351136,Baja,11477.00505434749,0.01147700505434749,52
100435,Salud,6,0.2987382674475791,Media,18391.78322843889,0.01839178322843889,71
100436,Retail,47,0.2717278147509799,Media,7505.872887478791,0.007505872887478791,41
100437,Salud,16,0.2978011816289835,Media,10316.957850484205,0.010316957850484205,77
100438,Salud,5,0.3340699851798758,Media,7037.1403835452975,0.007037140383545298,88
100439,Retail,53,0.2360856539209756,Baja,5148.492718669045,0.005148492718669045,59
100440,Retail,45,0.279293133475464,Media,20678.61151427101,0.02067861151427101,41
100441,Manufactura,51,0.2230922684152639,Baja,3322.780848861181,0.003322780848861181,94
100442,Finanzas,34,0.2870808655634685,Media,21573.463902491458,0.021573463902491458,118
100443,Finanzas,6,0.2191236569640709,Baja,18191.60184957308,0.01819160184957308,121
100444,Salud,59,0.188857774395257,Baja,10944.676063331328,0.010944676063331328,84
100445,Manufactura,33,0.2621151467757413,Media,8922.711778022578,0.008922711778022578,107
100446,Manufactura,15,0.2472143836117735,Baja,6791.504722243917,0.006791504722243917,93
100447,Salud,15,0.3303691703944971,Media,8761.782200478485,0.008761782200478485,84
100448,Finanzas,14,0.3322350468513483,Media,8206.559234353848,0.008206559234353848,113
100449,Retail,39,0.1959448074896302,Baja,7934.18207865642,0.00793418207865642,42
100450,Salud,5,0.2768047856418206,Media,9847.073872699586,0.009847073872699586,74
100451,Finanzas,52,0.2437820639997996,Baja,10049.575844120647,0.010049575844120646,122
100452,Finanzas,57,0.2139748709607417,Baja,8234.596536487361,0.008234596536487362,127
100453,Manufactura,26,0.2107039857163359,Baja,19312.79228063199,0.019312792280631992,97
100454,Retail,48,0.2354504511376816,Baja,4681.275342725125,0.004681275342725125,47
100455,Finanzas,17,0.2536824608809767,Media,10095.115656733657,0.010095115656733657,122
100456,Retail,43,0.2355804085163568,Baja,21753.027534921857,0.021753027534921858,52
100457,Finanzas,47,0.1602734009401377,Baja,7129.550756975413,0.007129550756975413,118
100458,Retail,52,0.1923466000902817,Baja,27193.80566130269,0.027193805661302688,42
100459,Retail,16,0.3142652791884558,Media,2097.8827755358693,0.002097882775535869,54
100460,Retail,35,0.2358967463299884,Baja,18484.17396130516,0.01848417396130516,48
100461,Finanzas,38,0.2772232291983022,Media,5340.084411374299,0.0053400844113742985,110
100462,Salud,53,0.1507573027871272,Baja,35738.78188139492,0.03573878188139492,73
100463,Finanzas,23,0.263967116039193,Media,13723.609195151472,0.013723609195151473,122
100464,Manufactura,13,0.3483759117892644,Media,6967.507776081095,0.006967507776081095,101
100465,Finanzas,33,0.2572281873828702,Media,15057.405596140536,0.015057405596140536,118
100466,Retail,29,0.2635567305098003,Media,4646.901805400583,0.004646901805400583,55
100467,Manufactura,53,0.1648288525929969,Baja,5565.565586389021,0.00556556558638902,97
100468,Retail,46,0.2189670490074034,Baja,890.3820423753725,0.0008903820423753725,45
100469,Manufactura,34,0.1544288771330171,Baja,608.9145659131386,0.0006089145659131386,107
100470,Retail,34,0.2703994594759309,Media,7355.441790363964,0.007355441790363964,54
100471,Manufactura,27,0.217139637356086,Baja,9199.862375826371,0.009199862375826371,97
100472,Retail,15,0.3631126650927656,Media,9236.281377207488,0.009236281377207488,57
100473,Manufactura,59,0.1694536072807999,Baja,12153.79950503833,0.01215379950503833,105
100474,Finanzas,50,0.1773601406532776,Baja,7464.314657382866,0.0074643146573828666,118
100475,Manufactura,9,0.3061472248954462,Media,8269.53416496074,0.00826953416496074,92
100476,Retail,26,0.2982773784427536,Media,10243.536172283111,0.01024353617228311,54
100477,Finanzas,3,0.325553163287462,Media,4404.331492323915,0.004404331492323915,117
100478,Manufactura,36,0.3151319197320378,Media,7412.483230341651,0.00741248323034165,95
100479,Finanzas,47,0.1938818169110934,Baja,9035.427828168826,0.009035427828168826,111
100480,Finanzas,5,0.3071487675804193,Media,10754.082482045233,0.010754082482045233,116
100481,Salud,20,0.2994171998424263,Media,2704.4522795028333,0.002704452279502833,76
100482,Finanzas,20,0.2163181740108203,Baja,7634.665602617109,0.007634665602617109,116
100483,Finanzas,5,0.424889314401496,Alta,20469.71324358946,0.02046971324358946,120
100484,Finanzas,10,0.388835877046594,Media,1100.5696607709133,0.0011005696607709133,124
100485,Manufactura,16,0.2975972608274737,Media,8664.155292226369,0.00866415529222637,90
100486,Retail,25,0.2604429891913163,Media,8575.171372207322,0.008575171372207322,44
100487,Retail,44,0.2404877198719592,Baja,11519.156860425068,0.011519156860425067,44
100488,Manufactura,25,0.210439704103636,Baja,13616.623545733502,0.013616623545733503,107
100489,Manufactura,30,0.1693568623177981,Baja,3887.6307540618527,0.003887630754061853,105
100490,Finanzas,14,0.2922042878713907,Media,6377.678539292043,0.006377678539292043,110
100491,Finanzas,22,0.2689753603467814,Media,30330.472724038787,0.030330472724038788,123
100492,Retail,43,0.2388328690564853,Baja,1821.410628103244,0.0018214106281032442,40
100493,Retail,28,0.2202507181932201,Baja,14180.65415446161,0.014180654154461611,58
100494,Finanzas,30,0.2922208521524397,Media,12913.457526440718,0.012913457526440717,126
100495,Finanzas,19,0.2644878077331428,Media,13122.097543529384,0.013122097543529384,126
100496,Finanzas,38,0.2599704206898368,Media,510.6703111695823,0.0005106703111695824,110
100497,Retail,42,0.2499090079556421,Media,8318.803265481047,0.008318803265481046,45
100498,Manufactura,20,0.3715765236648816,Media,25149.52055683942,0.02514952055683942,101
100499,Manufactura,35,0.229733092344842,Baja,20851.339105204228,0.020851339105204227,100
100500,Salud,22,0.2932914416690108,Media,7700.161276864764,0.007700161276864763,84
100501,Finanzas,15,0.3110085321601064,Media,24146.10690363937,0.024146106903639372,127
100502,Retail,11,0.3199235683722793,Media,26948.546586820088,0.02694854658682009,53
100503,Salud,54,0.2304006272110495,Baja,4001.361162650423,0.004001361162650423,89
100504,Salud,34,0.2444620985338385,Baja,14819.203988459947,0.014819203988459947,70
100505,Retail,57,0.1930738602821143,Baja,2750.6452689189523,0.002750645268918952,45
100506,Manufactura,24,0.2146996180469015,Baja,5989.093488544482,0.005989093488544482,100
100507,Salud,6,0.3357807383624356,Media,4168.607287080472,0.004168607287080472,86
100508,Manufactura,17,0.3360991283825196,Media,23280.33759020177,0.023280337590201768,96
100509,Salud,28,0.2944089254274322,Media,1455.8411356896777,0.0014558411356896776,85
100510,Finanzas,50,0.2324555700616141,Baja,706.9231272321017,0.0007069231272321017,122
100511,Finanzas,31,0.2052473349948711,Baja,3530.702111080973,0.0035307021110809727,120
100512,Manufactura,36,0.2355198139809015,Baja,34320.402698578706,0.03432040269857871,102
100513,Manufactura,55,0.1860447465149372,Baja,3692.2987470662,0.0036922987470662002,95
100514,Retail,9,0.2621674912124598,Media,14213.093153712314,0.014213093153712315,55
100515,Retail,10,0.294681999410722,Media,7418.45549487225,0.00741845549487225,53
100516,Finanzas,21,0.2801661377144631,Media,12689.10399749026,0.012689103997490259,122
100517,Salud,58,0.2138949898031677,Baja,5117.808212566531,0.005117808212566532,71
100518,Manufactura,34,0.3011338042279308,Media,19813.00481591169,0.019813004815911688,105
100519,Retail,31,0.2218062426771204,Baja,6542.207706136198,0.006542207706136198,55
100520,Finanzas,29,0.2731685436355496,Media,5725.018981074136,0.005725018981074136,125
100521,Finanzas,43,0.1275969257875198,Baja,4519.256595900091,0.0045192565959000916,129
100522,Manufactura,43,0.227368247761503,Baja,18430.25143972514,0.01843025143972514,101
100523,Salud,11,0.3500074293068756,Media,7057.636554909375,0.007057636554909375,75
100524,Salud,33,0.2757303724304072,Media,5823.523114581918,0.005823523114581918,77
100525,Finanzas,58,0.1974909661977174,Baja,4899.917340833939,0.004899917340833939,118
100526,Finanzas,46,0.1716126234970907,Baja,13160.531939827422,0.013160531939827422,116
